brand,colour,shop,product_id,type,price_pack
Wednesday's Girl Curve,rojo,asos,23316,vestido,22.0
Wednesday's Girl Curve,multicolor,asos,23317,vestido,22.0
Wednesday's Girl Curve,naranja,asos,23318,vestido,11.5
Wednesday's Girl Curve,beis,asos,23319,vestido,7.5
Wednesday's Girl Curve,marron,asos,23320,vestido,24.0
Wednesday's Girl Curve,beis,asos,23321,vestido,27.0
Wednesday's Girl Curve,verde,asos,23322,vestido,17.5
Wednesday's Girl Curve,rojo,asos,23323,vestido,14.0
Wednesday's Girl Curve,morado,asos,23324,vestido,24.5
Wednesday's Girl Curve,rojo,asos,23325,vestido,19.5
Wednesday's Girl Curve,negro,asos,23326,vestido,25.0
Wednesday's Girl Curve,beis,asos,23327,vestido,24.5
Wednesday's Girl Curve,multicolor,asos,23328,vestido,25.5
Wednesday's Girl Curve,verde,asos,23329,vestido,22.5
Wednesday's Girl Curve,negro,asos,23330,vestido,23.0
Wednesday's Girl Curve,rosa,asos,23331,vestido,22.5
Wednesday's Girl Curve,verde,asos,23332,vestido,27.0
Wednesday's Girl Curve,verde,asos,23333,vestido,26.5
Wednesday's Girl Curve,rojo,asos,23334,vestido,21.0
Wednesday's Girl Curve,naranja,asos,23335,vestido,15.0
Wednesday's Girl Curve,verde,asos,23336,vestido,29.0
Wednesday's Girl Curve,multicolor,asos,23337,vestido,23.0
Wednesday's Girl Curve,multicolor,asos,23338,vestido,24.5
Wednesday's Girl Maternity,verde,asos,23339,vestido,23.0
Wednesday's Girl Maternity,amarillo,asos,23340,vestido,18.0
Wednesday's Girl Maternity,multicolor,asos,23341,vestido,23.0
Wednesday's Girl Maternity,azul,asos,23342,vestido,21.5
Wednesday's Girl Maternity,multicolor,asos,23343,vestido,19.5
Wednesday's Girl Maternity,marron,asos,23344,vestido,22.0
Wednesday's Girl Maternity,verde,asos,23345,vestido,25.0
Wednesday's Girl Maternity,rosa,asos,23346,vestido,17.5
Wednesday's Girl Maternity,multicolor,asos,23347,vestido,23.0
Wednesday's Girl Maternity,amarillo,asos,23348,vestido,22.5
Wednesday's Girl Maternity,rosa,asos,23349,vestido,24.0
Wednesday's Girl Maternity,multicolor,asos,23350,vestido,16.5
Wednesday's Girl Maternity,rojo,asos,23351,vestido,24.5
Wednesday's Girl Maternity,morado,asos,23352,vestido,17.5
Wednesday's Girl Maternity,naranja,asos,23353,vestido,15.5
Weekday,multicolor,asos,23354,vestido,31.0
Weekday,negro,asos,23355,vestido,27.5
Weekday,marron,asos,23356,vestido,14.5
Weekday,negro,asos,23357,top,21.0
Weekday,beis,asos,23358,camiseta,5.0
Weekday,rojo,asos,23359,camiseta,14.5
Weekday,beis,asos,23360,vestido,38.5
Weekday,beis,asos,23361,camiseta,13.5
Weekday,gris,asos,23362,vestido,22.0
Weekday,multicolor,asos,23363,top,22.0
Weekday,blanco,asos,23364,top,31.5
Weekday,azul,asos,23365,vestido,39.0
Weekday,beis,asos,23366,top,31.5
Weekday,azul,asos,23367,vestido,43.0
Weekday,rojo,asos,23368,vestido,16.44
Weekday,marron,asos,23369,vestido,34.0
Weekday,beis,asos,23370,top,29.0
Weekday,negro,asos,23371,vestido,12.5
Weekday,blanco,asos,23372,top,12.0
Weekday,multicolor,asos,23373,vestido,53.0
Weekday,beis,asos,23374,camiseta,11.5
Weekday,negro,asos,23375,top,20.5
Weekday,negro,asos,23376,camiseta,25.5
Weekday,marron,asos,23377,top,13.0
Weekday,negro,asos,23378,top,13.0
Weekday,negro,asos,23379,camiseta,25.5
Weekday,azul,asos,23380,vestido,19.5
Weekday,beis,asos,23381,camiseta,5.0
Weekday,gris,asos,23382,top,19.0
Weekday,multicolor,asos,23383,top,15.0
Weekday,blanco,asos,23384,camiseta,17.0
Weekday,multicolor,asos,23385,vestido,28.0
Weekday,negro,asos,23386,top,16.5
Weekday,blanco,asos,23387,top,22.0
Weekday,azul,asos,23388,top,38.5
Weekday,naranja,asos,23389,vestido,22.5
Weekday,gris,asos,23390,top,29.0
Weekday,rosa,asos,23391,camiseta,8.5
Weekday,multicolor,asos,23392,vestido,38.5
Weekday,azul,asos,23393,vestido,52.5
Weekday,verde,asos,23394,vestido,48.0
Weekday,blanco,asos,23395,top,22.5
Weekday,blanco,asos,23396,camiseta,9.5
Weekday,morado,asos,23397,vestido,23.0
Weekday,negro,asos,23398,vestido,25.0
Weekday,negro,asos,23399,vestido,29.0
Weekday,morado,asos,23400,vestido,22.0
Weekday,beis,asos,23401,camiseta,8.0
Weekday,negro,asos,23402,vestido,49.0
Weekday,rosa,asos,23403,vestido,16.5
Weekday,negro,asos,23404,vestido,39.0
Weekday,azul,asos,23405,vestido,43.0
Weekday,rosa,asos,23406,top,27.5
Weekday,blanco,asos,23407,top,12.0
Weekday,negro,asos,23408,camiseta,14.0
Weekday,rojo,asos,23409,vestido,58.5
Weekday,verde,asos,23410,vestido,23.0
Weekday,negro,asos,23411,camiseta,14.5
Weekday,negro,asos,23412,top,27.5
Weekday,negro,asos,23413,top,26.0
Weekday,beis,asos,23414,camiseta,14.0
Weekday,morado,asos,23415,camiseta,10.39
Weekday,beis,asos,23416,vestido,49.0
Weekday,negro,asos,23417,vestido,13.5
Weekday,azul,asos,23418,camiseta,13.0
Weekday,marron,asos,23419,vestido,43.0
Weekday,verde,asos,23420,vestido,20.0
Weekday,beis,asos,23421,camiseta,13.0
Weekday,gris,asos,23422,top,13.0
Weekday,verde,asos,23423,top,19.0
Weekday,beis,asos,23424,top,16.5
Weekday,blanco,asos,23425,vestido,63.0
Weekday,verde,asos,23426,top,12.0
Weekday,morado,asos,23427,top,16.0
Weekday,blanco,asos,23428,camiseta,8.5
Weekday,gris,asos,23429,vestido,39.0
Weekday,verde,asos,23430,top,25.5
Weekday,azul,asos,23431,camiseta,10.5
Weekday,marron,asos,23432,vestido,15.0
Weekday,beis,asos,23433,vestido,42.0
Weekday,beis,asos,23434,top,17.0
Weekday,beis,asos,23435,top,12.0
Weekday,multicolor,asos,23436,camiseta,12.0
Weekday,negro,asos,23437,top,36.0
Weekday,beis,asos,23438,camiseta,5.75
Weekday,negro,asos,23439,camiseta,9.5
Weekday,negro,asos,23440,vestido,26.5
Weekday,negro,asos,23441,vestido,42.0
Weekday,multicolor,asos,23442,camiseta,7.5
Weekday,marron,asos,23443,vestido,47.0
Weekday,beis,asos,23444,camiseta,8.25
Weekday,blanco,asos,23445,camiseta,12.0
Weekday,morado,asos,23446,vestido,35.5
Weekday,negro,asos,23447,top,25.0
Weekday,beis,asos,23448,vestido,50.0
Weekday,rosa,asos,23449,top,27.5
Weekday,naranja,asos,23450,top,9.5
Weekday,naranja,asos,23451,camiseta,16.5
Weekday,beis,asos,23452,vestido,65.0
Weekday,marron,asos,23453,vestido,32.5
Weekday,negro,asos,23454,vestido,21.5
Weekday,rosa,asos,23455,vestido,31.0
Weekday,naranja,asos,23456,top,9.5
Weekday,verde,asos,23457,camiseta,20.5
Weekday,beis,asos,23458,camiseta,16.09
Weekday,marron,asos,23459,vestido,24.5
Weekday,multicolor,asos,23460,top,19.0
Weekday,morado,asos,23461,top,18.5
Weekday,azul,asos,23462,top,29.0
Weekday,negro,asos,23463,vestido,45.5
Weekday,negro,asos,23464,top,30.0
Weekday,marron,asos,23465,vestido,30.0
Weekday,rosa,asos,23466,vestido,21.0
Weekday,negro,asos,23467,camiseta,14.0
Weekday,multicolor,asos,23468,camiseta,20.29
Weekday,negro,asos,23469,vestido,25.5
Weekday,blanco,asos,23470,top,18.5
Weekday,verde,asos,23471,camiseta,8.5
Weekday,negro,asos,23472,camiseta,8.5
Weekday,azul,asos,23473,chaleco,25.0
Weekday,multicolor,asos,23474,top,16.5
Weekday,amarillo,asos,23475,top,12.0
Weekday,negro,asos,23476,top,27.5
Weekday,rojo,asos,23477,top,15.0
Weekday,negro,asos,23478,camiseta,14.5
Weekday,negro,asos,23479,vestido,21.0
Weekday,gris,asos,23480,vestido,33.0
Weekday,azul,asos,23481,vestido,25.5
Weekday,multicolor,asos,23482,top,19.0
Weekday,marron,asos,23483,top,14.0
Weekday,beis,asos,23484,top,17.5
Weekday,beis,asos,23485,top,20.5
Weekday,rojo,asos,23486,top,25.5
Weekday,verde,asos,23487,vestido,22.5
Whistles,negro,asos,23488,vestido,67.5
Whistles,verde,asos,23489,vestido,69.5
Whistles,gris,asos,23490,vestido,47.0
Whistles,rosa,asos,23491,vestido,122.0
Whistles,plateado,asos,23492,top,116.99
Whistles,negro,asos,23493,vestido,78.0
Whistles,multicolor,asos,23494,vestido,69.5
Whistles,gris,asos,23495,vestido,65.5
Whistles,negro,asos,23496,vestido,67.5
Whistles,azul,asos,23497,vestido,123.99
Whistles,gris,asos,23498,chaleco,48.0
Whistles,multicolor,asos,23499,vestido,159.99
Whistles,azul,asos,23500,vestido,83.0
Whistles,azul,asos,23501,vestido,131.0
Whistles,rosa,asos,23502,vestido,90.0
Whistles,beis,asos,23503,vestido,139.5
Whistles,azul,asos,23504,vestido,79.99
Whistles,verde,asos,23505,vestido,139.5
Whistles,rosa,asos,23506,vestido,100.5
Whistles,multicolor,asos,23507,vestido,87.99
Whistles,blanco,asos,23508,top,33.0
Whistles,verde,asos,23509,vestido,85.75
Whistles,negro,asos,23510,vestido,52.0
Whistles,negro,asos,23511,vestido,67.5
Whistles,verde,asos,23512,vestido,81.0
Whistles,negro,asos,23513,vestido,121.5
Whistles,negro,asos,23514,vestido,96.5
Whistles,azul,asos,23515,vestido,54.0
Whistles,rosa,asos,23516,vestido,68.5
Whistles,beis,asos,23517,vestido,49.0
Whistles,azul,asos,23518,vestido,97.0
Whistles,azul,asos,23519,vestido,137.99
Whistles,negro,asos,23520,vestido,80.5
Whistles,rosa,asos,23521,vestido,120.2
Whistles,negro,asos,23522,vestido,69.5
Whistles,multicolor,asos,23523,vestido,44.5
Whistles,verde,asos,23524,vestido,112.5
Whistles,amarillo,asos,23525,vestido,35.0
Whistles,multicolor,asos,23526,vestido,101.0
Whistles,verde,asos,23527,vestido,69.5
Whistles,negro,asos,23528,vestido,62.5
Whistles,rojo,asos,23529,vestido,80.0
Whistles,beis,asos,23530,vestido,122.0
Whistles,azul,asos,23531,vestido,84.0
Whistles,rosa,asos,23532,top,92.0
Whistles,beis,asos,23533,vestido,59.0
Whistles,beis,asos,23534,camiseta,40.0
Whistles,azul,asos,23535,vestido,90.0
Whistles,beis,asos,23536,vestido,94.5
Whistles,rosa,asos,23537,vestido,100.0
Whistles,gris,asos,23538,falda,68.0
Whistles,marron,asos,23539,vestido,95.5
Whistles,azul,asos,23540,vestido,53.0
Whistles,rojo,asos,23541,vestido,44.39
Whistles,naranja,asos,23542,vestido,100.5
Whistles,beis,asos,23543,vestido,130.0
Whistles,rosa,asos,23544,vestido,130.0
Whistles,rosa,asos,23545,vestido,130.99
Whistles,multicolor,asos,23546,vestido,123.99
Whistles,multicolor,asos,23547,top,44.0
Whistles,beis,asos,23548,vestido,47.0
Whistles,negro,asos,23549,vestido,46.5
Whistles,azul,asos,23550,vestido,67.89
Whistles,negro,asos,23551,vestido,48.0
Whistles,marron,asos,23552,vestido,116.99
Whistles,azul,asos,23553,vestido,123.99
Whistles,azul,asos,23554,top,94.99
Whistles,verde,asos,23555,top,56.0
Whistles,rojo,asos,23556,vestido,56.5
Whistles,beis,asos,23557,vestido,75.0
Whistles,rosa,asos,23558,vestido,29.04
Whistles,negro,asos,23559,vestido,80.5
Whistles,morado,asos,23560,top,44.0
Whistles,rosa,asos,23561,camisa,72.99
Whistles,multicolor,asos,23562,vestido,33.19
Whistles,negro,asos,23563,vestido,68.5
Whistles,negro,asos,23564,vestido,62.5
Whistles,multicolor,asos,23565,vestido,62.0
Whistles,negro,asos,23566,vestido,72.99
Whistles,rojo,asos,23567,vestido,66.0
Whistles,blanco,asos,23568,camisa,79.99
Whistles,beis,asos,23569,vestido,108.99
Whistles,verde,asos,23570,top,36.5
Whistles,negro,asos,23571,vestido,35.5
Whistles,verde,asos,23572,vestido,153.5
Whistles,azul,asos,23573,vestido,106.5
Whistles,rojo,asos,23574,vestido,61.0
Whistles,beis,asos,23575,vestido,130.0
Whistles,multicolor,asos,23576,vestido,116.99
Whistles,negro,asos,23577,vestido,59.5
Whistles,multicolor,asos,23578,vestido,36.5
Whistles,multicolor,asos,23579,vestido,36.5
Whistles,multicolor,asos,23580,vestido,70.0
Whistles,rojo,asos,23581,vestido,109.5
Whistles,multicolor,asos,23582,vestido,119.99
Whistles,amarillo,asos,23583,camisa,40.0
Whistles,negro,asos,23584,vestido,123.99
Whistles,rosa,asos,23585,vestido,130.99
Whistles,negro,asos,23586,vestido,116.99
Whistles,negro,asos,23587,vestido,80.0
Whistles,negro,asos,23588,camiseta,28.5
Whistles,negro,asos,23589,vestido,48.0
Whistles,multicolor,asos,23590,vestido,137.99
Whistles,verde,asos,23591,vestido,130.99
Whistles,amarillo,asos,23592,vestido,108.99
Whistles,negro,asos,23593,vestido,71.99
Whistles,negro,asos,23594,vestido,87.99
Whistles,azul,asos,23595,vestido,137.99
Whistles,rosa,asos,23596,vestido,123.99
Whistles,negro,asos,23597,vestido,42.39
Whistles,multicolor,asos,23598,vestido,116.99
Whistles,verde,asos,23599,vestido,88.0
Whistles,rojo,asos,23600,vestido,62.5
Whistles,verde,asos,23601,top,32.0
Whistles,morado,asos,23602,camiseta,40.99
Whistles,rojo,asos,23603,vestido,54.0
Whistles,negro,asos,23604,vestido,104.0
Whistles,rojo,asos,23605,vestido,73.0
Whistles,multicolor,asos,23606,vestido,46.5
Whistles,verde,asos,23607,vestido,84.5
Whistles,negro,asos,23608,vestido,123.99
Whistles,multicolor,asos,23609,vestido,122.0
Whistles,verde,asos,23610,chaqueta,72.99
Whistles,marron,asos,23611,vestido,123.99
Whistles,azul,asos,23612,vestido,96.5
Whistles,beis,asos,23613,vestido,112.5
Whistles,azul,asos,23614,camiseta,50.99
Whistles,negro,asos,23615,vestido,69.5
Whistles,negro,asos,23616,vestido,62.5
Whistles,rojo,asos,23617,vestido,130.99
Whistles,naranja,asos,23618,vestido,130.99
Whistles,negro,asos,23619,vestido,53.0
Whistles,multicolor,asos,23620,vestido,80.0
Whistles,blanco,asos,23621,chaleco,58.99
Whistles,verde,asos,23622,vestido,66.0
Whistles,naranja,asos,23623,vestido,110.0
Wild Lovers,blanco,asos,23624,camiseta,26.0
Win's,rojo,amazon,23625,camiseta,27.31
Wolford,negro,amazon,23626,top,178.89
Women'secret,rosa,amazon,23627,chaqueta,14.99
Women'secret,marfil,amazon,23628,camiseta,10.24
Women'secret,marfil,amazon,23629,camiseta,14.99
Women'secret,marfil,amazon,23630,camiseta,11.19
Women'secret,naranja,amazon,23631,camiseta,14.99
Women'secret,rojo,amazon,23632,camiseta,14.99
Women'secret,naranja,amazon,23633,camiseta,14.99
Women'secret,marfil,amazon,23634,camiseta,12.99
Women'secret,marfil,amazon,23635,camiseta,11.09
Women'secret,rojo,amazon,23636,camiseta,14.99
Women'secret,naranja,amazon,23637,camiseta,14.99
Women'secret,rosa,amazon,23638,camiseta,14.99
Women'secret,rosa,amazon,23639,camiseta,14.99
Women'secret,naranja,amazon,23640,camiseta,8.82
Women'secret,rosa,amazon,23641,camiseta,14.99
Women'secret,verde,amazon,23642,chaqueta,14.99
Wonder Woman,rojo,amazon,23643,camiseta,17.2
WonderWink,rojo,amazon,23644,top,20.86
WonderWink,verde,amazon,23645,top,55.0
WonderWink,morado,amazon,23646,top,19.68
WonderWink,gris,amazon,23647,top,16.3
WonderWink,amarillo,amazon,23648,top,11.39
WonderWink,rosa,amazon,23649,top,55.0
Wrangler,naranja,amazon,23650,camiseta,34.95
Wrangler,blanco,asos,23651,camiseta,14.0
Wrangler,beis,amazon,23652,camiseta,30.54
Wrangler,gris,amazon,23653,camiseta,26.56
Wrangler,azul,asos,23654,camiseta,24.0
Wrangler,negro,asos,23655,camiseta,14.0
Wrangler,naranja,asos,23656,top,21.0
Wrangler,blanco,asos,23657,camiseta,20.0
Wrangler,marfil,amazon,23658,camiseta,13.99
Wrangler,amarillo,amazon,23659,camiseta,64.95
Wrangler,multicolor,asos,23660,camiseta,22.0
Wrangler,naranja,asos,23661,camiseta,17.5
Wrangler,morado,amazon,23662,camiseta,19.0
Wrangler,morado,amazon,23663,camiseta,74.95
Wrangler,gris,amazon,23664,camisa,42.09
Wrangler,negro,asos,23665,camiseta,36.99
Wrangler,morado,asos,23666,camiseta,22.5
Wrangler,morado,asos,23667,camiseta,21.0
Wrangler,negro,amazon,23668,camisa,8.2
Wrangler,beis,amazon,23669,camiseta,24.95
Wrangler,rojo,amazon,23670,camiseta,41.13
Wrangler,blanco,asos,23671,chaleco,55.0
Wrangler,blanco,asos,23672,camiseta,20.5
Wrangler,naranja,amazon,23673,camiseta,24.95
Wrangler,amarillo,amazon,23674,camiseta,18.11
Wrangler,beis,asos,23675,camiseta,18.0
Wrangler,marron,amazon,23676,camisa,40.43
Wrangler,morado,asos,23677,camiseta,36.99
Wrangler,azul,asos,23678,camiseta,28.0
Wrangler,beis,amazon,23679,camiseta,11.99
Wrangler,naranja,amazon,23680,camiseta,24.95
Wrangler,blanco,asos,23681,camiseta,29.99
Wrangler,amarillo,amazon,23682,camiseta,18.05
Wrangler,amarillo,amazon,23683,camiseta,18.05
Wrangler,blanco,asos,23684,camiseta,21.0
Wrangler,verde,asos,23685,camiseta,15.0
Wrangler,morado,amazon,23686,camiseta,43.54
Wrangler,blanco,asos,23687,camiseta,16.5
Wrangler,gris,amazon,23688,camiseta,43.12
Wrangler,marfil,amazon,23689,camiseta,20.28
Wrangler Plus,blanco,asos,23690,top,16.5
Wrangler Plus,morado,asos,23691,camiseta,16.5
Wrangler Plus,azul,asos,23692,camiseta,20.5
Wrangler Plus,naranja,asos,23693,camiseta,16.5
Wudodo,blanco,amazon,23694,casacas sanitarias,31.99
XCDHBEST,gris,amazon,23695,camisa,29.99
XCDHBEST,gris,amazon,23696,camisa,29.99
XCDHBEST,marron,amazon,23697,camisa,28.99
XEPST,blanco,amazon,23698,camisa,11.99
XEPST,blanco,amazon,23699,camisa,15.99
XEPST,azul,amazon,23700,camisa,13.99
XEPST,blanco,amazon,23701,camisa,13.99
XEPST,blanco,amazon,23702,camisa,15.99
XEPST,blanco,amazon,23703,camisa,14.99
XIANO,turquesa,amazon,23704,camisa,15.83
XIVISTO,azul,amazon,23705,camisa,16.99
XIVISTO,marron,amazon,23706,camisa,16.99
XIVISTO,morado,amazon,23707,camisa,16.99
XIVISTO,marron,amazon,23708,camisa,16.99
XIVISTO,gris,amazon,23709,camisa,16.99
XIVISTO,blanco,amazon,23710,camisa,16.99
XIXIMAON,turquesa,amazon,23711,camisa,3.99
XIXIMAON,rojo,amazon,23712,camisa,7.99
XIXIMAON,marron,amazon,23713,camisa,3.99
XSLGOGO,amarillo,amazon,23714,top,10.99
XSLGOGO,morado,amazon,23715,top,10.99
Xiangdanful,amarillo,amazon,23716,camiseta,15.0
Xiangdanful,rojo,amazon,23717,camiseta,10.5
Xiangdanful,verde,amazon,23718,camiseta,15.5
Xiangdanful,gris,amazon,23719,camiseta,15.0
Xiangdanful,gris,amazon,23720,camiseta,15.0
Xiangdanful,turquesa,amazon,23721,camisa,15.0
Xiangdanful,turquesa,amazon,23722,camiseta,15.0
XinCDD,marron,amazon,23723,camisa,26.99
XinCDD,beis,amazon,23724,camisa,26.99
XinCDD,marron,amazon,23725,camisa,26.99
Xpenyo,morado,amazon,23726,camisa,53.19
XuyIeY,amarillo,amazon,23727,camisa,23.2
YANFANG,turquesa,amazon,23728,camisa,19.04
YANFANG,amarillo,amazon,23729,camisa,29.58
YANFJHV,dorado,amazon,23730,chaleco,14.46
YAS,rojo,asos,23731,vestido,31.5
YAS,azul,asos,23732,camiseta,44.5
YAS,rosa,asos,23733,vestido,58.99
YAS,azul,asos,23734,vestido,52.5
YAS,multicolor,asos,23735,vestido,30.39
YAS,marron,amazon,23736,camisa,49.99
YAS,azul,asos,23737,top,34.99
YAS,rojo,asos,23738,vestido,29.5
YAS,amarillo,asos,23739,vestido,69.5
YAS,verde,asos,23740,vestido,25.0
YAS,naranja,asos,23741,vestido,36.5
YAS,multicolor,asos,23742,top,34.99
YAS,negro,asos,23743,vestido,53.5
YAS,rosa,asos,23744,vestido,37.49
YAS,rosa,asos,23745,vestido,52.5
YAS,morado,asos,23746,falda,52.5
YAS,azul,asos,23747,vestido,65.0
YAS,negro,asos,23748,top,38.99
YAS,azul,asos,23749,vestido,62.99
YAS,verde,asos,23750,vestido,80.0
YAS,amarillo,asos,23751,vestido,40.0
YAS,rojo,asos,23752,vestido,21.19
YAS,multicolor,asos,23753,vestido,35.5
YAS,naranja,asos,23754,vestido,57.5
YAS,multicolor,asos,23755,vestido,76.99
YAS,amarillo,asos,23756,top,16.0
YAS,morado,asos,23757,vestido,33.0
YAS,multicolor,asos,23758,vestido,23.0
YAS,negro,asos,23759,vestido,49.5
YAS,azul,asos,23760,vestido,21.0
YAS,morado,asos,23761,vestido,27.0
YAS,beis,asos,23762,vestido,52.0
YAS,morado,asos,23763,vestido,58.99
YAS,multicolor,asos,23764,vestido,29.0
YAS,negro,asos,23765,vestido,18.5
YAS,marron,asos,23766,vestido,38.0
YAS,azul,asos,23767,vestido,30.0
YAS,rosa,asos,23768,vestido,57.0
YAS,rosa,asos,23769,vestido,23.24
YAS,naranja,asos,23770,vestido,29.5
YAS,amarillo,asos,23771,vestido,19.59
YAS,negro,asos,23772,vestido,30.0
YAS,negro,asos,23773,vestido,52.99
YAS,blanco,asos,23774,vestido,26.5
YAS,negro,asos,23775,vestido,30.0
YAS,multicolor,asos,23776,vestido,43.5
YAS,multicolor,asos,23777,vestido,32.0
YAS,dorado,asos,23778,vestido,44.79
YAS,amarillo,asos,23779,vestido,58.99
YAS,verde,asos,23780,vestido,31.0
YAS,verde,asos,23781,vestido,24.5
YAS,beis,asos,23782,vestido,38.5
YAS,negro,asos,23783,vestido,69.99
YAS,negro,asos,23784,vestido,35.5
YAS,naranja,asos,23785,vestido,42.5
YAS,verde,asos,23786,vestido,29.5
YAS,blanco,asos,23787,vestido,58.99
YAS,negro,asos,23788,vestido,35.0
YAS,verde,asos,23789,vestido,35.0
YAS,beis,asos,23790,vestido,62.99
YAS,negro,asos,23791,vestido,24.5
YAS,marron,asos,23792,vestido,62.99
YAS,negro,asos,23793,vestido,35.0
YAS,naranja,asos,23794,top,18.14
YAS,beis,asos,23795,vestido,19.5
YAS,multicolor,asos,23796,vestido,54.0
YAS,beis,asos,23797,vestido,40.0
YAS,multicolor,asos,23798,top,17.5
YAS,amarillo,asos,23799,vestido,26.49
YAS,marron,amazon,23800,camisa,49.99
YAS,rosa,asos,23801,vestido,79.99
YAS,amarillo,asos,23802,vestido,27.89
YAS,verde,asos,23803,vestido,65.0
YAS,rosa,asos,23804,vestido,62.99
YAS,negro,asos,23805,top,52.99
YAS,azul,asos,23806,vestido,79.99
YAS,verde,asos,23807,vestido,47.5
YAS,negro,asos,23808,vestido,44.0
YAS,azul,asos,23809,vestido,65.99
YAS,multicolor,asos,23810,vestido,35.5
YAS,verde,asos,23811,vestido,62.99
YAS,rosa,asos,23812,falda,31.95
YAS,morado,asos,23813,vestido,22.5
YAS,gris,asos,23814,vestido,58.99
YAS,negro,asos,23815,vestido,27.5
YAS,multicolor,asos,23816,vestido,31.5
YAS,azul,asos,23817,vestido,42.0
YAS,rosa,asos,23818,vestido,35.0
YAS,beis,asos,23819,vestido,37.99
YAS,blanco,asos,23820,vestido,26.0
YAS,verde,asos,23821,vestido,16.0
YAS,negro,asos,23822,vestido,29.25
YAS,rosa,asos,23823,vestido,62.0
YAS,verde,asos,23824,falda,85.0
YAS,negro,asos,23825,vestido,28.5
YAS,verde,asos,23826,vestido,35.5
YAS,beis,asos,23827,vestido,42.5
YAS,rosa,asos,23828,vestido,22.5
YAS,azul,asos,23829,vestido,30.0
YAS,beis,amazon,23830,camisa,49.99
YAS,negro,asos,23831,vestido,41.0
YAS,negro,asos,23832,vestido,48.0
YAS,verde,asos,23833,vestido,22.39
YAS,blanco,asos,23834,vestido,26.94
YAS,negro,asos,23835,vestido,16.0
YAS,blanco,asos,23836,vestido,33.0
YAS,beis,asos,23837,vestido,53.5
YAS,verde,asos,23838,top,23.5
YAS,multicolor,asos,23839,vestido,35.0
YAS,rojo,asos,23840,vestido,62.99
YAS,multicolor,asos,23841,vestido,35.5
YAS,naranja,asos,23842,vestido,37.5
YAS,rosa,asos,23843,top,32.0
YAS,beis,asos,23844,vestido,90.0
YAS,naranja,asos,23845,vestido,35.5
YAS,negro,asos,23846,vestido,27.0
YAS,azul,asos,23847,top,31.0
YAS,turquesa,amazon,23848,camisa,59.99
YAS,verde,asos,23849,vestido,50.5
YAS,multicolor,asos,23850,vestido,57.5
YAS,azul,asos,23851,vestido,32.5
YAS,morado,amazon,23852,camiseta,14.47
YAS,verde,asos,23853,vestido,50.5
YAS,verde,asos,23854,top,26.5
YAS Petite,amarillo,asos,23855,vestido,46.0
YAS Petite,verde,asos,23856,vestido,65.0
YAS Petite,multicolor,asos,23857,vestido,32.0
YAS Petite,multicolor,asos,23858,vestido,57.5
YAS Petite,multicolor,asos,23859,vestido,38.5
YCBMINGCAN,dorado,amazon,23860,camiseta,20.09
YCBMINGCAN,dorado,amazon,23861,camiseta,15.09
YCBMINGCAN,dorado,amazon,23862,camisa,12.19
YCBMINGCAN,dorado,amazon,23863,camisa,12.19
YCBMINGCAN,dorado,amazon,23864,camiseta,15.09
YCBMINGCAN,dorado,amazon,23865,chaleco,16.59
YEBIRAL,rosa,amazon,23866,top,4.99
YILEEGOO,marfil,amazon,23867,camisa,14.91
YILEEGOO,dorado,amazon,23868,camiseta,17.75
YILEEGOO,turquesa,amazon,23869,camiseta,12.67
YILEEGOO,naranja,amazon,23870,camiseta,7.91
YINGKE,negro,amazon,23871,chaqueta,23.99
YINGKE,blanco,amazon,23872,chaqueta,15.99
YINGKE,blanco,amazon,23873,camiseta,23.99
YINGKE,morado,amazon,23874,chaqueta,23.99
YM YOUMU,morado,amazon,23875,camisa,18.99
YM YOUMU,amarillo,amazon,23876,camisa,19.99
YM YOUMU,naranja,amazon,23877,camisa,18.99
YM YOUMU,beis,amazon,23878,camisa,24.99
YM YOUMU,morado,amazon,23879,camisa,19.86
YM YOUMU,amarillo,amazon,23880,camisa,21.98
YM YOUMU,amarillo,amazon,23881,camisa,19.86
YM YOUMU,morado,amazon,23882,camisa,17.99
YMING,amarillo,amazon,23883,camisa,26.99
YMING,rosa,amazon,23884,camisa,39.99
YMING,rosa,amazon,23885,camisa,31.99
YMING,morado,amazon,23886,camisa,31.99
YMING,dorado,amazon,23887,camiseta,20.99
YMING,gris,amazon,23888,camisa,39.99
YMING,negro,amazon,23889,camisa,39.99
YMING,azul,amazon,23890,camisa,39.99
YMING,rojo,amazon,23891,camisa,36.99
YMING,gris,amazon,23892,chaqueta,21.99
YMING,naranja,amazon,23893,camisa,31.99
YMING,naranja,amazon,23894,casacas sanitarias,25.99
YMING,marron,amazon,23895,camisa,26.99
YMING,amarillo,amazon,23896,casacas sanitarias,25.99
YMING,rojo,amazon,23897,camisa,36.99
YMING,azul,amazon,23898,chaqueta,21.99
YMING,morado,amazon,23899,camisa,39.99
YMING,turquesa,amazon,23900,camisa,18.99
YMING,verde,amazon,23901,camisa,33.99
YMING,beis,amazon,23902,camisa,39.99
YMING,marron,amazon,23903,camisa,36.99
YMING,naranja,amazon,23904,camisa,35.99
YMING,rojo,amazon,23905,camisa,26.99
YMING,marron,amazon,23906,chaqueta,28.1
YMING,beis,amazon,23907,camisa,31.99
YMING,rosa,amazon,23908,camisa,26.99
YMING,verde,amazon,23909,camisa,36.99
YMING,verde,amazon,23910,camisa,32.99
